date,portfolio_value,cash,n_positions,positions,n_buys,n_sells
2023-04-18,1004842.4598895657,922130.4582797635,1,['TAN'],0,63
2023-04-19,1003929.5669132483,1003929.5669132483,0,[],0,63
2023-04-20,1003929.5669132483,1003929.5669132483,0,[],0,63
2023-04-21,1003929.5669132483,1003929.5669132483,0,[],0,63
2023-04-24,1003929.5669132483,1003929.5669132483,0,[],0,63
2023-04-25,1003929.5669132483,1003929.5669132483,0,[],0,63
2023-04-26,1003929.5669132483,1003929.5669132483,0,[],0,62
2023-04-27,1003929.5669132483,1003929.5669132483,0,[],0,63
2023-04-28,1003929.5669132483,1003929.5669132483,0,[],0,63
2023-05-01,1003929.5669132483,1003929.5669132483,0,[],0,62
2023-05-02,1003929.5669132483,1003929.5669132483,0,[],1,59
2023-05-03,1003331.0406855212,920538.2367304431,1,['XLP'],0,63
2023-05-04,1003251.7589071261,1003251.7589071261,0,[],0,63
2023-05-05,1003251.7589071261,1003251.7589071261,0,[],0,63
2023-05-08,1003251.7589071261,1003251.7589071261,0,[],0,63
2023-05-09,1003251.7589071261,1003251.7589071261,0,[],0,62
2023-05-10,1003251.7589071261,1003251.7589071261,0,[],0,62
2023-05-11,1003251.7589071261,1003251.7589071261,0,[],0,63
2023-05-12,1003251.7589071261,1003251.7589071261,0,[],0,63
2023-05-15,1003251.7589071261,1003251.7589071261,0,[],0,62
2023-05-16,1003251.7589071261,1003251.7589071261,0,[],0,63
2023-05-17,1003251.7589071261,1003251.7589071261,0,[],0,62
2023-05-18,1003251.7589071261,1003251.7589071261,0,[],0,62
2023-05-19,1003251.7589071261,1003251.7589071261,0,[],0,62
2023-05-22,1003251.7589071261,1003251.7589071261,0,[],0,63
2023-05-23,1003251.7589071261,1003251.7589071261,0,[],0,63
2023-05-24,1003251.7589071261,1003251.7589071261,0,[],0,63
2023-05-25,1003251.7589071261,1003251.7589071261,0,[],2,60
2023-05-26,1010295.306827436,836470.5061835151,2,"['SMH', 'SOXX']",2,59
2023-05-30,1010638.9688910346,836470.5061835151,2,"['SMH', 'SOXX']",1,57
2023-05-31,1006203.7139929633,836470.5061835151,2,"['SMH', 'SOXX']",0,60
2023-06-01,1008939.8384283881,836470.5061835151,2,"['SMH', 'SOXX']",1,61
2023-06-02,1009378.9294099533,923108.3997773849,1,['SOXX'],0,63
2023-06-05,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-06,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-07,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-08,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-09,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-12,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-13,1008891.4575608798,1008891.4575608798,0,[],0,61
2023-06-14,1008891.4575608798,1008891.4575608798,0,[],0,61
2023-06-15,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-16,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-20,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-21,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-22,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-23,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-26,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-27,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-28,1008891.4575608798,1008891.4575608798,0,[],0,62
2023-06-29,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-06-30,1008891.4575608798,1008891.4575608798,0,[],0,62
2023-07-03,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-07-05,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-07-06,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-07-07,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-07-10,1008891.4575608798,1008891.4575608798,0,[],0,62
2023-07-11,1008891.4575608798,1008891.4575608798,0,[],0,62
2023-07-12,1008891.4575608798,1008891.4575608798,0,[],0,63
2023-07-13,1008891.4575608798,1008891.4575608798,0,[],0,62
2023-07-14,1008891.4575608798,1008891.4575608798,0,[],0,62
