date,value_Loose,value_Tight
2023-11-10,1008087.5366383014,999711.8597495605
2023-11-13,1008087.5366383014,999711.8597495605
2023-11-14,1008087.5366383014,999711.8597495605
2023-11-15,1008087.5366383014,999711.8597495605
2023-11-16,1008087.5366383014,999711.8597495605
2023-11-17,1008087.5366383014,999711.8597495605
2023-11-20,1008087.5366383014,999711.8597495605
2023-11-21,1008087.5366383014,999711.8597495605
2023-11-22,1008087.5366383014,999711.8597495605
2023-11-24,1008087.5366383014,999711.8597495605
2023-11-27,1008087.5366383014,999711.8597495605
2023-11-28,1008087.5366383014,999711.8597495605
2023-11-29,1008087.5366383014,999711.8597495605
2023-11-30,1008087.5366383014,999711.8597495605
2023-12-01,1008087.5366383014,999711.8597495605
2023-12-04,1008087.5366383014,999711.8597495605
2023-12-05,1008087.5366383014,999711.8597495605
2023-12-06,1008087.5366383014,999711.8597495605
2023-12-07,1008087.5366383014,999711.8597495605
2023-12-08,1008087.5366383014,999711.8597495605
2023-12-11,1008087.5366383014,999711.8597495605
2023-12-12,1008087.5366383014,999711.8597495605
2023-12-13,1008087.5366383014,999711.8597495605
2023-12-14,1008087.5366383014,999711.8597495605
2023-12-15,1008087.5366383014,999711.8597495605
2023-12-18,1008087.5366383014,999711.8597495605
2023-12-19,1008087.5366383014,999711.8597495605
2023-12-20,1008087.5366383014,999711.8597495605
2023-12-21,1008087.5366383014,999711.8597495605
2023-12-22,1008087.5366383014,999711.8597495605
2023-12-26,1008087.5366383014,999711.8597495605
2023-12-27,1008087.5366383014,999711.8597495605
2023-12-28,1008087.5366383014,999711.8597495605
2023-12-29,1008087.5366383014,999711.8597495605
2024-01-02,1008087.5366383014,999711.8597495605
2024-01-03,1008087.5366383014,999711.8597495605
2024-01-04,1008087.5366383014,999711.8597495605
2024-01-05,1008087.5366383014,999711.8597495605
2024-01-08,1008087.5366383014,999711.8597495605
2024-01-09,1008087.5366383014,999711.8597495605
2024-01-10,1007249.799655262,999711.8597495605
2024-01-11,1009129.1578629647,999711.8597495605
2024-01-12,1016243.880679432,999711.8597495605
2024-01-16,1002282.9211915169,999711.8597495605
2024-01-17,1002819.880679432,999711.8597495605
2024-01-18,1001725.8995630497,999711.8597495605
2024-01-19,1001725.8995630497,999711.8597495605
2024-01-22,1001725.8995630497,999711.8597495605
2024-01-23,1001725.8995630497,999711.8597495605
2024-01-24,1001725.8995630497,999711.8597495605
2024-01-25,1001725.8995630497,999711.8597495605
2024-01-26,1001725.8995630497,999711.8597495605
2024-01-29,1001725.8995630497,999711.8597495605
2024-01-30,1001725.8995630497,999711.8597495605
2024-01-31,1001725.8995630497,999711.8597495605
2024-02-01,1001725.8995630497,999711.8597495605
2024-02-02,1001725.8995630497,999711.8597495605
2024-02-05,1001725.8995630497,999711.8597495605
2024-02-06,1001725.8995630497,999711.8597495605
2024-02-07,1001725.8995630497,999711.8597495605
2024-02-08,1001725.8995630497,999711.8597495605
2024-02-09,1001725.8995630497,999711.8597495605
2024-02-12,1001725.8995630497,999711.8597495605
2024-02-13,1001725.8995630497,999711.8597495605
2024-02-14,1001725.8995630497,999711.8597495605
2024-02-15,1001725.8995630497,999711.8597495605
2024-02-16,1001725.8995630497,999711.8597495605
2024-02-20,1001725.8995630497,999711.8597495605
2024-02-21,1001725.8995630497,999711.8597495605
2024-02-22,1001725.8995630497,999711.8597495605
2024-02-23,1001725.8995630497,999711.8597495605
2024-02-26,1001725.8995630497,999711.8597495605
2024-02-27,1001712.8712992821,999698.8314857929
2024-02-28,1006472.6128611717,1004458.5730476825
2024-02-29,1008954.8362231407,1006940.7964096515
2024-03-01,1010413.4752040062,1008399.435390517
2024-03-04,1017220.4148135338,1015206.3750000446
2024-03-05,1008698.9401278648,1006684.9003143756
2024-03-06,1016299.1732516441,1014285.1334381549
2024-03-07,1017169.2336421165,1015155.1938286274
2024-03-08,1019523.5089564476,1017509.4691429584
2024-03-11,1023541.1381755028,1021527.0983620136
2024-03-12,1022543.1297373924,1020529.0899239032
2024-03-13,1025665.1128611717,1023651.0730476825
2024-03-14,1019421.1466136131,1017407.1068001239
2024-03-15,1019114.06934692,1017100.0295334308
2024-03-18,1017431.3241508263,1013901.2795334308
2024-03-19,1017431.3241508263,1009134.7209180519
2024-03-20,1017431.3241508263,1009134.7209180519
2024-03-21,1017431.3241508263,1009134.7209180519
2024-03-22,1017431.3241508263,1009134.7209180519
2024-03-25,1017431.3241508263,1009134.7209180519
2024-03-26,1017431.3241508263,1009134.7209180519
2024-03-27,1017431.3241508263,1009134.7209180519
2024-03-28,1017431.3241508263,1009134.7209180519
2024-04-01,1017431.3241508263,1009134.7209180519
2024-04-02,1017431.3241508263,1009134.7209180519
2024-04-03,1018842.5455613257,1009134.7209180519
2024-04-04,1018019.3463463904,1009134.7209180519
2024-04-05,1019871.5494866492,1009134.7209180519
2024-04-08,1021140.645823014,1009134.7209180519
2024-04-09,1022238.244776261,1009134.7209180519
2024-04-10,1020726.86995219,1009134.7209180519
2024-04-11,1020035.204177455,1009134.7209180519
2024-04-12,1018003.6998723203,1009134.7209180519
2024-04-15,1017174.7751620018,1009134.7209180519
2024-04-16,1014213.0306016367,1009134.7209180519
2024-04-17,1014213.0306016367,1009134.7209180519
2024-04-18,1014213.0306016367,1009134.7209180519
2024-04-19,1014213.0306016367,1009134.7209180519
2024-04-22,1014213.0306016367,1009134.7209180519
2024-04-23,1014213.0306016367,1009134.7209180519
2024-04-24,1014213.0306016367,1009134.7209180519
2024-04-25,1014213.0306016367,1009134.7209180519
2024-04-26,1014213.0306016367,1009134.7209180519
2024-04-29,1014213.0306016367,1009134.7209180519
2024-04-30,1014213.0306016367,1009134.7209180519
2024-05-01,1014213.0306016367,1009134.7209180519
2024-05-02,1014213.0306016367,1009134.7209180519
2024-05-03,1015193.6375896961,1009134.7209180519
2024-05-06,1014991.421189891,1009134.7209180519
2024-05-07,1013880.213251369,1009134.7209180519
2024-05-08,1013880.213251369,1009134.7209180519
2024-05-09,1013880.213251369,1009134.7209180519
2024-05-10,1013880.213251369,1009134.7209180519
2024-05-13,1013880.213251369,1009134.7209180519
2024-05-14,1013880.213251369,1009134.7209180519
2024-05-15,1013880.213251369,1009134.7209180519
2024-05-16,1013880.213251369,1009134.7209180519
2024-05-17,1013880.213251369,1009134.7209180519
2024-05-20,1013880.213251369,1009134.7209180519
2024-05-21,1013880.213251369,1009134.7209180519
2024-05-22,1013880.213251369,1009134.7209180519
2024-05-23,1013880.213251369,1009134.7209180519
2024-05-24,1011167.8330580076,1009134.7209180519
2024-05-28,1010540.7104447102,1009134.7209180519
2024-05-29,1011760.9731094259,1009134.7209180519
2024-05-30,1014250.1758224386,1009134.7209180519
2024-05-31,1014076.0189444385,1009134.7209180519
2024-06-03,1013360.5745339423,1009134.7209180519
2024-06-04,1013134.6820934843,1009134.7209180519
2024-06-05,1013134.6820934843,1009134.7209180519
2024-06-06,1013134.6820934843,1009134.7209180519
2024-06-07,1013134.6820934843,1009134.7209180519
2024-06-10,1013134.6820934843,1009134.7209180519
2024-06-11,1013134.6820934843,1009134.7209180519
2024-06-12,1013134.6820934843,1009134.7209180519
2024-06-13,1013134.6820934843,1009134.7209180519
2024-06-14,1013134.6820934843,1009134.7209180519
2024-06-17,1013134.6820934843,1009134.7209180519
2024-06-18,1013134.6820934843,1009134.7209180519
2024-06-20,1013134.6820934843,1009134.7209180519
2024-06-21,1013134.6820934843,1009134.7209180519
2024-06-24,1013134.6820934843,1009134.7209180519
2024-06-25,1013134.6820934843,1009134.7209180519
2024-06-26,1013134.6820934843,1009134.7209180519
2024-06-27,1013134.6820934843,1009134.7209180519
2024-06-28,1013134.6820934843,1009134.7209180519
2024-07-01,1013134.6820934843,1009134.7209180519
2024-07-02,1013134.6820934843,1009134.7209180519
2024-07-03,1013134.6820934843,1009134.7209180519
2024-07-05,1013134.6820934843,1009134.7209180519
2024-07-08,1013134.6820934843,1009134.7209180519
2024-07-09,1013134.6820934843,1009134.7209180519
2024-07-10,1013134.6820934843,1009134.7209180519
2024-07-11,1013134.6820934843,1009134.7209180519
2024-07-12,1013134.6820934843,1009134.7209180519
2024-07-15,1013134.6820934843,1009134.7209180519
2024-07-16,1013134.6820934843,1009134.7209180519
2024-07-17,1013134.6820934843,1009134.7209180519
2024-07-18,1013134.6820934843,1009134.7209180519
2024-07-19,1013134.6820934843,1009134.7209180519
2024-07-22,1013134.6820934843,1009134.7209180519
2024-07-23,1013134.6820934843,1009134.7209180519
2024-07-24,1013134.6820934843,1009134.7209180519
2024-07-25,1013134.6820934843,1009134.7209180519
2024-07-26,1013134.6820934843,1009134.7209180519
2024-07-29,1013134.6820934843,1009134.7209180519
2024-07-30,1013134.6820934843,1009134.7209180519
2024-07-31,1013134.6820934843,1009134.7209180519
2024-08-01,1013134.6820934843,1009134.7209180519
2024-08-02,1013134.6820934843,1009134.7209180519
2024-08-05,1013134.6820934843,1009134.7209180519
2024-08-06,1013134.6820934843,1009134.7209180519
2024-08-07,1013134.6820934843,1009134.7209180519
2024-08-08,1013134.6820934843,1009134.7209180519
2024-08-09,1013134.6820934843,1009134.7209180519
2024-08-12,1013134.6820934843,1009134.7209180519
2024-08-13,1013134.6820934843,1009134.7209180519
2024-08-14,1013134.6820934843,1009134.7209180519
2024-08-15,1013134.6820934843,1009134.7209180519
2024-08-16,1013134.6820934843,1009134.7209180519
2024-08-19,1013134.6820934843,1009134.7209180519
2024-08-20,1013134.6820934843,1009134.7209180519
2024-08-21,1013134.6820934843,1009134.7209180519
2024-08-22,1013134.6820934843,1009134.7209180519
2024-08-23,1013134.6820934843,1009134.7209180519
2024-08-26,1013134.6820934843,1009134.7209180519
2024-08-27,1013134.6820934843,1009134.7209180519
2024-08-28,1013134.6820934843,1009134.7209180519
2024-08-29,1013134.6820934843,1009134.7209180519
2024-08-30,1013134.6820934843,1009134.7209180519
2024-09-03,1013134.6820934843,1009134.7209180519
2024-09-04,1013134.6820934843,1009134.7209180519
2024-09-05,1013134.6820934843,1009134.7209180519
2024-09-06,1013134.6820934843,1009134.7209180519
2024-09-09,1013134.6820934843,1009134.7209180519
2024-09-10,1013134.6820934843,1009134.7209180519
2024-09-11,1013134.6820934843,1009134.7209180519
2024-09-12,1013134.6820934843,1009134.7209180519
2024-09-13,1013134.6820934843,1009134.7209180519
2024-09-16,1013134.6820934843,1009134.7209180519
2024-09-17,1013134.6820934843,1009134.7209180519
2024-09-18,1013134.6820934843,1009134.7209180519
2024-09-19,1012776.5007312251,1008776.5395557927
2024-09-20,1014969.3762538387,1010969.4150784062
2024-09-23,1016478.6507801828,1011235.5400784062
2024-09-24,1017712.7133095483,1010586.5307236165
2024-09-25,1018062.5773918848,1010586.5307236165
2024-09-26,1018114.5136232092,1010586.5307236165
2024-09-27,1017633.433378547,1010586.5307236165
2024-09-30,1017633.433378547,1010586.5307236165
2024-10-01,1017633.433378547,1010586.5307236165
2024-10-02,1017633.433378547,1010586.5307236165
2024-10-03,1017633.433378547,1010586.5307236165
2024-10-04,1017633.433378547,1010586.5307236165
2024-10-07,1020350.0568129678,1010586.5307236165
2024-10-08,1016728.5743987222,1010586.5307236165
2024-10-09,1013861.8116334387,1010586.5307236165
2024-10-10,1013861.8116334387,1010586.5307236165
2024-10-11,1013861.8116334387,1010586.5307236165
2024-10-14,1013861.8116334387,1010586.5307236165
2024-10-15,1013861.8116334387,1010586.5307236165
2024-10-16,1013861.8116334387,1010586.5307236165
2024-10-17,1012711.0647354253,1010586.5307236165
2024-10-18,1016617.9034729131,1010586.5307236165
2024-10-21,1018151.5684570655,1010586.5307236165
2024-10-22,1018151.5684570655,1010586.5307236165
2024-10-23,1018151.5684570655,1010586.5307236165
2024-10-24,1018151.5684570655,1010586.5307236165
2024-10-25,1018151.5684570655,1010586.5307236165
2024-10-28,1018151.5684570655,1010586.5307236165
2024-10-29,1017476.5045867753,1010586.5307236165
2024-10-30,1016312.4012738249,1010586.5307236165
2024-10-31,1015346.4892277981,1010586.5307236165
2024-11-01,1015346.4892277981,1010586.5307236165
2024-11-04,1015346.4892277981,1010586.5307236165
2024-11-05,1015346.4892277981,1010586.5307236165
2024-11-06,1015346.4892277981,1010586.5307236165
2024-11-07,1019005.3946504559,1010586.5307236165
2024-11-08,1019415.9028134339,1010586.5307236165
2024-11-11,1027041.8436818116,1010586.5307236165
2024-11-12,1029791.0615307355,1010586.5307236165
2024-11-13,1030301.9188282687,1010586.5307236165
2024-11-14,1030301.9188282687,1010586.5307236165
2024-11-15,1030301.9188282687,1010586.5307236165
2024-11-18,1030301.9188282687,1010586.5307236165
2024-11-19,1030301.9188282687,1010586.5307236165
2024-11-20,1030301.9188282687,1010586.5307236165
2024-11-21,1030301.9188282687,1010586.5307236165
2024-11-22,1030301.9188282687,1010586.5307236165
2024-11-25,1030301.9188282687,1010586.5307236165
2024-11-26,1030301.9188282687,1010586.5307236165
2024-11-27,1030301.9188282687,1010586.5307236165
2024-11-29,1030301.9188282687,1010586.5307236165
2024-12-02,1030301.9188282687,1010586.5307236165
2024-12-03,1030301.9188282687,1010586.5307236165
2024-12-04,1030301.9188282687,1010586.5307236165
2024-12-05,1030301.9188282687,1010586.5307236165
2024-12-06,1030301.9188282687,1010586.5307236165
2024-12-09,1030301.9188282687,1010586.5307236165
2024-12-10,1030301.9188282687,1010586.5307236165
2024-12-11,1030301.9188282687,1010586.5307236165
2024-12-12,1030301.9188282687,1010586.5307236165
2024-12-13,1030301.9188282687,1010586.5307236165
2024-12-16,1030301.9188282687,1010586.5307236165
2024-12-17,1030301.9188282687,1010586.5307236165
2024-12-18,1030301.9188282687,1010586.5307236165
2024-12-19,1030301.9188282687,1010586.5307236165
2024-12-20,1030301.9188282687,1010586.5307236165
2024-12-23,1030301.9188282687,1010586.5307236165
2024-12-24,1030301.9188282687,1010586.5307236165
2024-12-26,1030301.9188282687,1010586.5307236165
2024-12-27,1030301.9188282687,1010586.5307236165
2024-12-30,1030301.9188282687,1010586.5307236165
2024-12-31,1030301.9188282687,1010586.5307236165
2025-01-02,1030301.9188282687,1010586.5307236165
2025-01-03,1030301.9188282687,1010586.5307236165
2025-01-06,1030301.9188282687,1010586.5307236165
2025-01-07,1030301.9188282687,1010586.5307236165
2025-01-08,1030301.9188282687,1010586.5307236165
2025-01-10,1030301.9188282687,1010586.5307236165
2025-01-13,1030301.9188282687,1010586.5307236165
2025-01-14,1030301.9188282687,1010586.5307236165
2025-01-15,1030301.9188282687,1010586.5307236165
2025-01-16,1030301.9188282687,1010586.5307236165
2025-01-17,1030301.9188282687,1010586.5307236165
2025-01-21,1030301.9188282687,1010586.5307236165
2025-01-22,1030833.5003126274,1010586.5307236165
2025-01-23,1033026.2475813042,1010586.5307236165
2025-01-24,1032516.0978544365,1010586.5307236165
2025-01-27,1023055.9481275688,1010586.5307236165
2025-01-28,1024547.2605561871,1010586.5307236165
2025-01-29,1024547.2605561871,1010586.5307236165
2025-01-30,1024547.2605561871,1010586.5307236165
2025-01-31,1024547.2605561871,1010586.5307236165
2025-02-03,1024547.2605561871,1010586.5307236165
2025-02-04,1024547.2605561871,1010586.5307236165
2025-02-05,1024547.2605561871,1010586.5307236165
2025-02-06,1024547.2605561871,1010586.5307236165
2025-02-07,1024547.2605561871,1010586.5307236165
2025-02-10,1024547.2605561871,1010586.5307236165
2025-02-11,1024547.2605561871,1010586.5307236165
2025-02-12,1024547.2605561871,1010586.5307236165
2025-02-13,1024547.2605561871,1010586.5307236165
2025-02-14,1024547.2605561871,1010586.5307236165
2025-02-18,1021622.3849327324,1010586.5307236165
2025-02-19,1022550.92534945,1010586.5307236165
2025-02-20,1021578.5749320259,1010586.5307236165
2025-02-21,1023936.1831904645,1010586.5307236165
2025-02-24,1023936.1831904645,1010586.5307236165
2025-02-25,1023936.1831904645,1010586.5307236165
2025-02-26,1023936.1831904645,1010586.5307236165
2025-02-27,1023936.1831904645,1010586.5307236165
2025-02-28,1023936.1831904645,1010586.5307236165
2025-03-03,1023936.1831904645,1010586.5307236165
2025-03-04,1023936.1831904645,1010586.5307236165
2025-03-05,1023936.1831904645,1010586.5307236165
2025-03-06,1023661.9404859068,1010586.5307236165
2025-03-07,1022979.8476829595,1010586.5307236165
2025-03-10,1022979.8476829595,1010586.5307236165
2025-03-11,1022979.8476829595,1010586.5307236165
2025-03-12,1022979.8476829595,1010586.5307236165
2025-03-13,1022979.8476829595,1010586.5307236165
2025-03-14,1022979.8476829595,1010586.5307236165
2025-03-17,1022979.8476829595,1010586.5307236165
2025-03-18,1022979.8476829595,1010586.5307236165
2025-03-19,1022979.8476829595,1010586.5307236165
2025-03-20,1022979.8476829595,1010586.5307236165
2025-03-21,1022979.8476829595,1010586.5307236165
2025-03-24,1022979.8476829595,1010586.5307236165
2025-03-25,1022979.8476829595,1010586.5307236165
2025-03-26,1022979.8476829595,1010586.5307236165
2025-03-27,1022979.8476829595,1010586.5307236165
2025-03-28,1022979.8476829595,1010586.5307236165
2025-03-31,1022979.8476829595,1010586.5307236165
2025-04-01,1022979.8476829595,1010586.5307236165
2025-04-02,1022979.8476829595,1010586.5307236165
2025-04-03,1022979.8476829595,1010586.5307236165
2025-04-04,1022979.8476829595,1010586.5307236165
2025-04-07,1022979.8476829595,1010586.5307236165
2025-04-08,1022979.8476829595,1010586.5307236165
2025-04-09,1022979.8476829595,1010586.5307236165
2025-04-10,1022979.8476829595,1010586.5307236165
2025-04-11,1022979.8476829595,1010586.5307236165
2025-04-14,1022979.8476829595,1010586.5307236165
2025-04-15,1022979.8476829595,1010586.5307236165
2025-04-16,1022979.8476829595,1010586.5307236165
2025-04-17,1022979.8476829595,1010586.5307236165
2025-04-21,1022979.8476829595,1010586.5307236165
2025-04-22,1022979.8476829595,1010586.5307236165
2025-04-23,1022979.8476829595,1010586.5307236165
2025-04-24,1022979.8476829595,1010586.5307236165
2025-04-25,1022979.8476829595,1010586.5307236165
2025-04-28,1022979.8476829595,1010586.5307236165
2025-04-29,1022979.8476829595,1010586.5307236165
2025-04-30,1022979.8476829595,1010586.5307236165
2025-05-01,1022979.8476829595,1010586.5307236165
2025-05-02,1022979.8476829595,1010586.5307236165
2025-05-05,1022979.8476829595,1010586.5307236165
2025-05-06,1022979.8476829595,1010586.5307236165
2025-05-07,1022979.8476829595,1010586.5307236165
2025-05-08,1022979.8476829595,1010586.5307236165
2025-05-09,1022526.3495732641,1010586.5307236165
2025-05-12,1025720.6835610017,1010586.5307236165
2025-05-13,1025720.6835610017,1010586.5307236165
2025-05-14,1025720.6835610017,1010586.5307236165
2025-05-15,1025720.6835610017,1010586.5307236165
2025-05-16,1025720.6835610017,1010586.5307236165
2025-05-19,1025720.6835610017,1010586.5307236165
2025-05-20,1025720.6835610017,1010586.5307236165
2025-05-21,1025720.6835610017,1010586.5307236165
2025-05-22,1025720.6835610017,1010586.5307236165
2025-05-23,1025720.6835610017,1010586.5307236165
2025-05-27,1025720.6835610017,1010586.5307236165
2025-05-28,1025720.6835610017,1010586.5307236165
2025-05-29,1025720.6835610017,1010586.5307236165
2025-05-30,1025720.6835610017,1010586.5307236165
2025-06-02,1025720.6835610017,1010586.5307236165
2025-06-03,1025720.6835610017,1010586.5307236165
2025-06-04,1025720.6835610017,1010586.5307236165
2025-06-05,1025720.6835610017,1010586.5307236165
2025-06-06,1025720.6835610017,1010586.5307236165
2025-06-09,1025768.0636287417,1010586.5307236165
2025-06-10,1026001.5599144085,1010586.5307236165
2025-06-11,1026001.5599144085,1010586.5307236165
2025-06-12,1026001.5599144085,1010586.5307236165
2025-06-13,1026001.5599144085,1010586.5307236165
2025-06-16,1026001.5599144085,1010586.5307236165
2025-06-17,1026001.5599144085,1010586.5307236165
2025-06-18,1025004.2787014791,1010586.5307236165
2025-06-20,1025855.1348110982,1010586.5307236165
2025-06-23,1019138.4257275411,1010586.5307236165
2025-06-24,1015918.595136666,1010586.5307236165
2025-06-25,1015918.595136666,1010586.5307236165
2025-06-26,1015918.595136666,1010586.5307236165
2025-06-27,1015918.595136666,1010586.5307236165
2025-06-30,1015918.595136666,1010586.5307236165
2025-07-01,1015918.595136666,1010586.5307236165
2025-07-02,1015918.595136666,1010586.5307236165
2025-07-03,1015918.595136666,1010586.5307236165
2025-07-07,1015918.595136666,1010586.5307236165
2025-07-08,1015918.595136666,1010586.5307236165
2025-07-09,1015918.595136666,1010586.5307236165
2025-07-10,1015918.595136666,1010586.5307236165
2025-07-11,1015918.595136666,1010586.5307236165
2025-07-14,1015918.595136666,1010586.5307236165
2025-07-15,1015918.595136666,1010586.5307236165
2025-07-16,1015918.595136666,1010586.5307236165
2025-07-17,1015918.595136666,1010586.5307236165
2025-07-18,1015918.595136666,1010586.5307236165
2025-07-21,1015918.595136666,1010586.5307236165
2025-07-22,1015918.595136666,1010586.5307236165
2025-07-23,1015918.595136666,1010586.5307236165
2025-07-24,1015918.595136666,1010586.5307236165
2025-07-25,1015918.595136666,1010586.5307236165
2025-07-28,1015918.595136666,1010586.5307236165
2025-07-29,1015918.595136666,1010586.5307236165
2025-07-30,1015918.595136666,1010586.5307236165
2025-07-31,1015918.595136666,1010586.5307236165
2025-08-01,1015918.595136666,1010586.5307236165
2025-08-04,1015918.595136666,1010586.5307236165
2025-08-05,1015918.595136666,1010586.5307236165
2025-08-06,1015918.595136666,1010586.5307236165
2025-08-07,1015918.595136666,1010586.5307236165
2025-08-08,1015918.595136666,1010586.5307236165
2025-08-11,1015918.595136666,1010586.5307236165
2025-08-12,1015918.595136666,1010586.5307236165
2025-08-13,1015918.595136666,1010586.5307236165
2025-08-14,1015918.595136666,1010586.5307236165
2025-08-15,1015918.595136666,1010586.5307236165
2025-08-18,1015918.595136666,1010586.5307236165
2025-08-19,1015187.5934220478,1010586.5307236165
2025-08-20,1015022.3640780478,1010586.5307236165
2025-08-21,1015022.3640780478,1010586.5307236165
2025-08-22,1015022.3640780478,1010586.5307236165
2025-08-25,1015022.3640780478,1010586.5307236165
2025-08-26,1015022.3640780478,1010586.5307236165
2025-08-27,1013378.7710915809,1010586.5307236165
2025-08-28,1014350.7856212006,1010586.5307236165
2025-08-29,1014350.7856212006,1010586.5307236165
2025-09-02,1014350.7856212006,1010586.5307236165
2025-09-03,1014206.506824149,1010586.5307236165
2025-09-04,1013292.20716442,1010586.5307236165
2025-09-05,1013916.6044422521,1010586.5307236165
2025-09-08,1014551.9273857964,1010586.5307236165
2025-09-09,1014551.9273857964,1010586.5307236165
2025-09-10,1013680.5619322023,1010586.5307236165
2025-09-11,1014198.3105928604,1010586.5307236165
2025-09-12,1014198.3105928604,1010586.5307236165
2025-09-15,1014198.3105928604,1010586.5307236165
2025-09-16,1008183.2818343727,1010586.5307236165
2025-09-17,1008555.6149615626,1010586.5307236165
2025-09-18,1010209.4256875019,1010586.5307236165
2025-09-19,1019896.6047074299,1010586.5307236165
2025-09-22,1024216.8693901997,1010586.5307236165
2025-09-23,1024630.0843866327,1010586.5307236165
2025-09-24,1025332.2188666428,1010586.5307236165
2025-09-25,1025332.2188666428,1010586.5307236165
2025-09-26,1025332.2188666428,1010586.5307236165
2025-09-29,1025332.2188666428,1010586.5307236165
2025-09-30,1025332.2188666428,1010586.5307236165
2025-10-01,1025332.2188666428,1010586.5307236165
2025-10-02,1025332.2188666428,1010586.5307236165
2025-10-03,1025332.2188666428,1010586.5307236165
2025-10-06,1025332.2188666428,1010586.5307236165
2025-10-07,1025332.2188666428,1010586.5307236165
2025-10-08,1025332.2188666428,1010586.5307236165
2025-10-09,1025332.2188666428,1010586.5307236165
2025-10-10,1025074.1802360982,1010586.5307236165
2025-10-13,1027665.7626697277,1010586.5307236165
2025-10-14,1027665.7626697277,1010586.5307236165
2025-10-15,1027665.7626697277,1010586.5307236165
2025-10-16,1027665.7626697277,1010586.5307236165
2025-10-17,1027665.7626697277,1010586.5307236165
2025-10-20,1028690.8416706683,1010586.5307236165
2025-10-21,1025057.8617954818,1010586.5307236165
2025-10-22,1025057.8617954818,1010586.5307236165
2025-10-23,1025057.8617954818,1010586.5307236165
2025-10-24,1025057.8617954818,1010586.5307236165
2025-10-27,1025057.8617954818,1010586.5307236165
2025-10-28,1025057.8617954818,1010586.5307236165
2025-10-29,1025057.8617954818,1010586.5307236165
2025-10-30,1025057.8617954818,1010586.5307236165
2025-10-31,1025057.8617954818,1010586.5307236165
2025-11-03,1025057.8617954818,1010586.5307236165
2025-11-04,1025057.8617954818,1010586.5307236165
2025-11-05,1025057.8617954818,1010586.5307236165
2025-11-06,1022697.6421382163,1010586.5307236165
2025-11-07,1021650.267430129,1010586.5307236165
2025-11-10,1021650.267430129,1010586.5307236165
2025-11-11,1020941.3978480843,1010586.5307236165
2025-11-12,1020951.1793007142,1010586.5307236165
2025-11-13,1020951.1793007142,1010586.5307236165
2025-11-14,1020951.1793007142,1010586.5307236165
2025-11-17,1020951.1793007142,1010586.5307236165
2025-11-18,1020951.1793007142,1010586.5307236165
2025-11-19,1020951.1793007142,1010586.5307236165
2025-11-20,1020951.1793007142,1010586.5307236165
2025-11-21,1020951.1793007142,1010586.5307236165
2025-11-24,1020951.1793007142,1010586.5307236165
2025-11-25,1020951.1793007142,1010586.5307236165
2025-11-26,1020951.1793007142,1010586.5307236165
2025-11-28,1020951.1793007142,1010586.5307236165
2025-12-01,1020951.1793007142,1010586.5307236165
2025-12-02,1021257.1803860639,1010586.5307236165
2025-12-03,1021162.6782231305,1010586.5307236165
2025-12-04,1019753.8271260182,1010586.5307236165
2025-12-05,1019753.8271260182,1010586.5307236165
2025-12-08,1017330.1769552159,1010586.5307236165
2025-12-09,1014647.5583015508,1010586.5307236165
2025-12-10,1014647.5583015508,1010586.5307236165
2025-12-11,1014647.5583015508,1010586.5307236165
2025-12-12,1014647.5583015508,1010586.5307236165
2025-12-15,1014647.5583015508,1010586.5307236165
2025-12-16,1014647.5583015508,1010586.5307236165
2025-12-17,1014647.5583015508,1010586.5307236165
2025-12-18,1014647.5583015508,1010586.5307236165
2025-12-19,1014647.5583015508,1010586.5307236165
2025-12-22,1014647.5583015508,1010586.5307236165
2025-12-23,1014647.5583015508,1010586.5307236165
2025-12-24,1014647.5583015508,1010586.5307236165
2025-12-26,1014647.5583015508,1010586.5307236165
2025-12-29,1014647.5583015508,1010586.5307236165
2025-12-30,1014324.5415185251,1010586.5307236165
2025-12-31,1008834.2952721872,1010586.5307236165
2026-01-02,1012139.8437729485,1010586.5307236165
2026-01-05,1013134.2190261679,1010586.5307236165
2026-01-06,1014521.7831130819,1010586.5307236165
2026-01-07,1013108.181977828,1010586.5307236165
2026-01-08,1015148.7914400402,1010586.5307236165
2026-01-09,1016514.4963469055,1010586.5307236165
2026-01-12,1016631.6390086378,1010586.5307236165
2026-01-13,1016631.6390086378,1010586.5307236165
2026-01-14,1016631.6390086378,1010586.5307236165
2026-01-15,1017631.6712537161,1010586.5307236165
2026-01-16,1019592.453526055,1010586.5307236165
2026-01-20,1020858.2693601004,1010586.5307236165
2026-01-21,1025188.2649590417,1010586.5307236165
2026-01-22,1026427.1531205634,1010586.5307236165
2026-01-23,1027277.8247063393,1010586.5307236165
2026-01-26,1027277.8247063393,1010586.5307236165
2026-01-27,1030476.5346064093,1010586.5307236165
2026-01-28,1037821.7942652227,1010586.5307236165
2026-01-29,1038621.5410437784,1010586.5307236165
2026-01-30,1034960.4980306036,1010586.5307236165
2026-02-02,1032466.4962605841,1010586.5307236165
2026-02-03,1035611.480040276,1010586.5307236165
2026-02-04,1035611.480040276,1010586.5307236165
2026-02-05,1035611.480040276,1010586.5307236165
2026-02-06,1035611.480040276,1010586.5307236165
2026-02-09,1035611.480040276,1010586.5307236165
2026-02-10,1035611.480040276,1010586.5307236165
2026-02-11,1035611.480040276,1010586.5307236165
2026-02-12,1035611.480040276,1010586.5307236165
